,Phrase,Sentiment
6522,"['jack', 'nicholson', 'make', 'man', 'watchable', 'tribute', 'craft', 'legend']",4
6523,"['expect', 'get', 'assuming', 'bar', 'expectation', 'raised', 'sixth', 'grade', 'height']",0
6524,"['brooding', 'quality', 'ash', 'wednesday', 'suspenseful', 'ultimately', 'unpredictable', 'sterling', 'ensemble', 'cast']",3
6525,"['hollywood', 'ending', 'disappointing', 'woody', 'allen', 'movie', 'ever']",0
6526,"['great', 'party']",3
6527,"['masochistic', 'moviegoer', 'need', 'apply']",1
6528,"['caviezel', 'embodies', 'transformation', 'character', 'completely']",3
6529,"['rarely', 'seen', 'film', 'willing', 'champion', 'fallibility', 'human', 'heart']",4
6530,"['entire', 'film', 'one', 'big', 'excuse', 'play', 'one', 'lewd', 'scene', 'another']",0
6531,"['leigh', 'daring', 'without', 'denying', 'hardscrabble', 'life', 'people', 'economic', 'fringe', 'margaret', 'thatcher', 'ruinous', 'legacy', 'insists', 'importance', 'moment', 'people', 'connect', 'express', 'love']",2
6532,"['h', 'ad', 'suffered', 'bled', 'hard', 'ground', 'ia', 'drang', 'want', 'something', 'bit', 'complex', 'soldier', 'remembered']",1
6533,"['filmmaker', 'wisely', 'decided', 'let', 'crocodile', 'hunter', 'steve', 'irwin', 'best', 'fashion', 'story', 'around']",3
6534,"['despite', 'pyrotechnic', 'narc', 'strictly', 'book']",2
6535,"['cute', 'frisson', 'discovery', 'humor', 'chaplin', 'kidman', 'keep', 'nicely', 'wound', 'clock', 'ticking', 'humming']",3
6536,"['simply', 'eloquently', 'articulates', 'tangled', 'feeling', 'particular', 'new', 'yorkers', 'deeply', 'touched', 'unprecedented', 'tragedy']",4
6537,"['collapse', 'meager', 'weight']",1
6538,"['good', 'girl', 'film', 'talent', 'undeniable', 'result', 'underwhelming']",1
6539,"['start', 'reading', 'script', 'signing', 'dotted', 'line']",1
6540,"['stirring', 'funny', 'finally', 'transporting', 'imagining', 'beauty', 'beast', 'horror', 'film']",4
6541,"['abysmally', 'pathetic']",0
6542,"['best', 'animated', 'feature', 'hit', 'theater', 'since', 'beauty', 'beast', 'year', 'ago']",4
6543,"['farce', 'parody', 'comedy', 'premise', 'comparison', 'reality', 'much', 'commentary', 'knowledge', 'film']",2
6544,"['surprisingly', 'decent', 'particularly', 'tenth', 'installment', 'series']",3
6545,"['rubbo', 'humorously', 'tendentious', 'intervention', 'wrote', 'shakespeare', 'controversy']",3
6546,"['spain', 'greatest', 'star', 'wattage', 'overcome', 'tumult', 'maudlin', 'tragedy']",1
6547,"['real', 'woman', 'curve', 'offer', 'easy', 'answer']",2
6548,"['neither', 'protagonist', 'distinguishable', 'condition', 'hardly', 'matter', 'actory', 'concoction', 'defined', 'childlike', 'dimness', 'handful', 'quirk']",1
6549,"['replacing', 'john', 'carpenter', 'stylish', 'tracking', 'shot', 'degraded', 'handheld', 'blair', 'witch', 'video', 'cam', 'footage']",1
6550,"['response', 'new', 'sequel', 'analyze', 'may', 'hinge', 'thought', 'first', 'film']",2
6551,"['smarter', 'commercial', 'make', 'seem']",3
6552,"['misstep', 'take', 'otherwise', 'fascinating', 'riveting', 'story', 'send', 'path', 'mundane']",2
6553,"['really', 'sad', 'see', 'two', 'academy', 'award', 'winning', 'actress', 'one', 'academy', 'award', 'winning', 'actor', 'succumb', 'appearing', 'junk', 'tv', 'sitcom', 'material', 'best']",1
6554,"['film', 'centre', 'precisely', 'layered', 'performance', 'actor', 'mid', 'seventy', 'michel', 'piccoli']",2
6555,"['everything', 'pegged', 'groove', 'new', 'york', 'dating', 'comedy', 'issue', 'simplify']",2
6556,"['weird', 'arresting', 'little', 'ride']",3
6557,"['one', 'funny', 'popcorn', 'flick']",3
6558,"['watch', 'movie', 'interested', 'care']",4
6559,"['short', 'story', 'quaint', 'touchingly', 'mending', 'child', 'pain', 'dead', 'mother', 'via', 'communication', 'old', 'woman', 'straight', 'eudora', 'welty']",3
6560,"['difficult', 'discern', 'crazy', 'work', 'disturbed', 'genius', 'merely', 'minute', 'post', 'adolescent', 'electra', 'rebellion']",2
6561,"['unremarkable', 'modern', 'action', 'comedy', 'buddy', 'movie', 'whose', 'nod', 'nostalgia', 'title']",2
6562,"['helmer', 'hudlin', 'try', 'make', 'hip', 'comedy', 'dependence', 'slapstick', 'defeat', 'possibility', 'creating', 'darkly', 'edged', 'tome']",1
6563,"['highly', 'amused', 'idea', 'come', 'point', 'society', 'deemed', 'important', 'enough', 'make', 'film', 'someone', 'hired', 'portray', 'richard', 'dawson']",4
6564,"['earnest', 'unsubtle', 'hollywood', 'predictable', 'green', 'dragon', 'still', 'deeply', 'moving', 'effort', 'put', 'human', 'face', 'travail', 'thousand', 'vietnamese']",3
6565,"['average', 'coming', 'age', 'tale', 'elevated', 'wholesome', 'twist', 'pesky', 'mother', 'interfering', 'son', 'discovery', 'homosexuality']",2
6566,"['consider', 'review', 'life', 'affirming']",2
6567,"['film', 'heady', 'yet', 'far', 'impenetrable', 'theory', 'suggests', 'russian', 'take', 'comfort', 'closed', 'nationalist', 'reality']",2
6568,"['freundlich', 'made', 'crudup', 'suburban', 'architect', 'cipher']",2
6569,"['something', 'poignant', 'artist', 'plus', 'year', 'taking', 'effort', 'share', 'impression', 'life', 'loss', 'time', 'art', 'u']",3
6570,"['stay', 'credit', 'see', 'devastating', 'comic', 'impersonation', 'dustin', 'hoffman', 'revelatory']",4
6571,"['sentimental', 'script', 'problem', 'actor', 'pick', 'slack']",3
6572,"['opera', 'film', 'never', 'satisfactory']",1
6573,"['offended', 'lack', 'faith', 'audience', 'anything', 'display']",1
6574,"['humor', 'spy', 'anemic']",1
6575,"['fairly', 'harmless', 'ultimately', 'lifeless', 'feature', 'length', 'afterschool', 'special']",1
6576,"['tell', 'almost', 'immediately', 'welcome', 'collinwood', 'going', 'jell']",1
6577,"['grown', 'quibble', 'beside', 'point']",2
6578,"['although', 'purportedly', 'study', 'modern', 'alienation', 'really', 'little', 'particularly', 'slanted', 'gay', 'fantasy', 'enervating', 'deadeningly', 'drawn']",1
6579,"['piece', 'mildly', 'entertaining', 'inoffensive', 'fluff', 'drift', 'aimlessly', 'minute', 'lodging', 'crack', 'ever', 'growing', 'category', 'unembarrassing', 'unmemorable']",1
6580,"['vision', 'awkward', 'age', 'sex', 'threatens', 'overwhelm', 'everything', 'else', 'acute', 'enough', 'make', 'everyone', 'squirm', 'recognition']",2
6581,"['remarkable', 'intelligence', 'intensity']",4
6582,"['opportunity', 'missed']",1
6583,"['sobering', 'particularly', 'anyone', 'still', 'think', 'conflict', 'resolved', 'easily', 'soon']",2
6584,"['ub', 'equally', 'spoof', 'celebrates', 'outre', 'aspect', 'black', 'culture', 'dorkier', 'aspect', 'white', 'culture', 'even', 'point', 'inseparable', 'two']",3
6585,"['excels', 'unlike', 'many', 'hollywood', 'movie', 'ilk', 'offer', 'hope']",3
6586,"['amazing', 'super', 'sized', 'dosage', 'goofball', 'stunt', 'jackass', 'fan', 'could', 'want']",4
6587,"['director', 'cut', 'add', 'minute', 'take', 'great', 'film', 'turn', 'mundane', 'soap', 'opera']",1
6588,"['consummate', 'actor', 'barry', 'done', 'excellent', 'work']",4
6589,"['majidi', 'direction', 'never', 'smoother', 'confident']",4
6590,"['trapped', 'present', 'frightening', 'compelling']",3
6591,"['none', 'actor', 'stand', 'le', 'problem', 'would', 'another', 'film', 'characterization', 'matter', 'le', 'atmosphere']",2
6592,"['entered', 'bizarre', 'realm', 'director', 'adrian', 'lyne', 'hold', 'sway', 'relationship', 'simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",2
6593,"['e', 'work', 'flabbergasting', 'principal', 'year', 'old', 'robert', 'macnaughton', 'year', 'old', 'drew', 'barrymore', 'year', 'old', 'henry', 'thomas', 'convince', 'u', 'existence', 'wise', 'wizened', 'visitor', 'faraway', 'planet']",4
6594,"['film', 'quiet', 'power']",3
6595,"['changing', 'lane', 'anomaly', 'hollywood', 'movie', 'well', 'written', 'occasionally', 'challenging', 'social', 'drama', 'actually', 'something', 'interesting', 'say']",4
6596,"['list', 'credit', 'resume', 'future', 'much', 'funnier', 'anything', 'film']",1
6597,"['enthralling', 'entertaining', 'feature']",4
6598,"['film', 'neither', 'bitter', 'sweet', 'neither', 'romantic', 'comedic', 'neither', 'warm', 'fuzzy']",3
6599,"['painfully', 'padded']",1
6600,"['worth', 'taking', 'kid']",4
6601,"['sure', 'half', 'dragonfly', 'worse', 'part', 'nothing', 'happening', 'part', 'something', 'happening', 'stupid']",0
6602,"['movie', 'strong', 'message', 'never', 'giving', 'loved', 'one', 'easy', 'movie', 'watch', 'probably', 'disturb', 'many', 'see']",2
6603,"['character', 'never', 'sketch', 'leaf', 'true', 'emotional', 'connection', 'identification', 'frustratingly', 'reach']",0
6604,"['drug', 'abuse', 'infidelity', 'death', 'usually', 'comedy', 'fare', 'turpin', 'film', 'allows', 'u', 'chuckle', 'angst']",3
6605,"['muddled', 'melodramatic', 'paranormal', 'romance', 'time', 'low', 'kevin', 'costner']",0
6606,"['rest', 'film', 'dudsville']",0
6607,"['say', 'warned']",1
6608,"['fitting', 'movie', 'artificial', 'soulless', 'country', 'bear', 'owes', 'genesis', 'animatronic', 'display', 'disneyland']",0
6609,"['le', 'forced', 'air']",2
6610,"['reeboir', 'varies', 'sweet', 'smile', 'angry', 'bark', 'said', 'attempt', 'wear', 'possible', 'pupil', 'repetition']",2
6611,"['strictly', 'guy', 'film', 'worst', 'sense', 'expression']",1
6612,"['reno', 'take', 'credit', 'movie', 'success']",3
6613,"['almost', 'everyone', 'growing', 'belief', 'family', 'must', 'look', 'like', 'addams', 'family', 'everyone', 'looking', 'big', 'fat', 'greek', 'wedding', 'come', 'heart']",3
6614,"['amalgam', 'fugitive', 'blade', 'runner', 'total', 'recall', 'without', 'much', 'energy', 'tension']",2
6615,"['portrait', 'alienation', 'perfect', 'certainly', 'succeed', 'alienating', 'viewer']",1
6616,"['dong', 'show', 'intolerance', 'power', 'deform', 'family', 'tear', 'apart']",2
6617,"['boasting', 'poorly', 'staged', 'lit', 'action', 'memory', 'impostor', 'close', 'get', 'imitation', 'movie']",1
6618,"['nothing', 'film', 'possible', 'exception', 'elizabeth', 'hurley', 'breast', 'authentic']",0
6619,"['passable', 'enough', 'shoot', 'k', 'court', 'house', 'life', 'type', 'flick']",2
6620,"['highly', 'spirited', 'imaginative', 'kid', 'movie', 'broach', 'neo', 'augustinian', 'theology', 'god', 'stuck', 'heaven', 'afraid', 'best', 'known', 'creation']",4
6621,"['charm', 'kevin', 'kline', 'story', 'put', 'old', 'fashioned', 'value', 'microscope', 'something', 'creepy', 'movie']",3
6622,"['mckay', 'show', 'crushingly', 'little', 'curiosity', 'ill', 'equipped', 'examine', 'interior', 'life', 'character', 'film', 'much', 'le', 'incorporate', 'narrative']",0
6623,"['like', 'rocky', 'bullwinkle', 'speed', 'neither', 'completely', 'enlightening', 'catch', 'intensity', 'movie', 'strangeness']",1
6624,"['think', 'movie', 'love', 'woman']",1
6625,"['willing', 'crazy']",1
6626,"['bodice', 'ripper', 'intellectual']",3
6627,"['master', 'disguise', 'funny', 'ha', 'ha', 'funny', 'dead', 'circus', 'performer', 'funny']",2
6628,"['made', 'jaglomized', 'cannes', 'film', 'festival', 'annual', 'riviera', 'spree', 'flesh', 'buzz', 'blab', 'money']",1
6629,"['testament', 'divine', 'calling', 'education', 'demonstration', 'painstaking', 'process', 'imparting', 'knowledge']",3
6630,"['play', 'like', 'one', 'long', 'meandering', 'sketch', 'inspired', 'work', 'john', 'water', 'todd', 'solondz', 'rather', 'fully', 'developed', 'story']",1
6631,"['unholy', 'mess', 'driven', 'pathetic', 'idea', 'shoot', 'something', 'crummy', 'looking', 'videotape', 'must', 'labelled', 'hip', 'innovative', 'realistic']",0
6632,"['wo', 'placed', 'pantheon', 'best', 'swashbuckler', 'whole', 'lot', 'fun', 'get', 'see', 'one', 'world', 'best', 'actor', 'daniel', 'auteuil', 'whale', 'good', 'time']",4
6633,"['video', 'work', 'grainy', 'rough', 'dependent', 'naturalistic', 'rather', 'carefully', 'lit', 'set', 'exhausting', 'watch']",2
6634,"['cold', 'pretentious', 'thoroughly', 'dislikable', 'study', 'sociopathy']",1
6635,"['put', 'refreshing', 'comical', 'spin', 'familiar', 'saga', 'contemporary', 'single', 'woman']",3
6636,"['cast', 'top', 'notch', 'predict', 'plenty', 'female', 'audience', 'member', 'drooling', 'michael', 'idemoto', 'michael']",4
6637,['romance'],2
6638,"['might', 'one', 'vanity', 'project', 'renowned', 'filmmaker', 'attempt', 'show', 'talent', 'surrounding', 'untalented', 'people']",2
6639,"['biggest', 'problem', 'sluggish', 'pace', 'never', 'really', 'see', 'esther', 'blossom', 'actress', 'even', 'though', 'talent', 'supposed', 'growing']",1
6640,"['mark', 'septuagenarian', 'crusty', 'treatment', 'clever', 'gimmick']",2
6641,"['problem', 'people', 'love', 'time', 'money', 'hardly', 'specific', 'era']",2
6642,"['fuse', 'event', 'life', 'imagery', 'painting', 'vividly', 'artist', 'work', 'may', 'take', 'striking', 'new', 'significance', 'anyone', 'see', 'film']",4
6643,"['good', 'film', 'fall', 'short', 'aspiration', 'true', 'epic']",2
6644,"['quite', 'simply', 'joy', 'watch', 'especially', 'listen']",4
6645,"['actor', 'showcase', 'hart', 'war', 'much', 'recommend', 'even', 'top', 'billed', 'willis', 'impressive', 'player']",3
6646,"['bad', 'nothing', 'else']",2
6647,"['crap', 'continues']",0
6648,"['something', 'lost', 'translation', 'another', 'routine', 'hollywood', 'frightfest', 'slack', 'execution', 'italicizes', 'absurdity', 'premise']",1
6649,"['casting', 'call', 'movie', 'went', 'must', 'read', 'seeking', 'anyone', 'acting', 'ambition', 'sense', 'pride', 'shame']",1
6650,"['though', 'fan', 'assuredly', 'funny', 'bone', 'tickled', 'others', 'find', 'humor', 'seeking', 'dollar', 'best', 'spent', 'elsewhere']",1
6651,"['movie', 'almost', 'completely', 'lacking', 'suspense', 'surprise', 'consistent', 'emotional', 'conviction']",0
6652,"['wickedly', 'funny', 'visually', 'engrossing', 'never', 'boring', 'movie', 'challenge', 'u', 'think', 'way', 'consume', 'pop', 'culture']",4
6653,"['piano', 'teacher', 'like', 'title', 'character', 'repellantly', 'control']",1
6654,"['director', 'chef', 'gabriele', 'muccino', 'keep', 'fast', 'zippy', 'comin', 'ya', 'fearing', 'film', 'molto', 'superficiale']",2
6655,"['veers', 'uncomfortably', 'close', 'pro', 'serb', 'propaganda']",2
6656,"['make', 'better', 'travelogue', 'movie']",1
6657,"['bravo', 'history', 'rewritten', 'uncompromising', 'knowledge', 'highest', 'power', 'power', 'love']",3
6658,"['also', 'built', 'faulty', 'premise', 'one', 'follows', 'melodrama', 'silliness']",1
6659,"['stuff', 'disney', 'movie', 'made']",3
6660,"['like', 'quirky', 'slightly', 'strange', 'french', 'film', 'must']",3
6661,"['one', 'rarest', 'kind', 'film', 'family', 'oriented', 'non', 'disney', 'film', 'actually', 'funny', 'without', 'hitting', 'belt']",3
6662,['horrible'],0
6663,"['strong', 'first', 'act', 'absolutely', 'inescapably', 'gorgeous', 'skyscraper', 'trapeze', 'motion', 'amazing', 'spider', 'man']",4
6664,"['move', 'odd', 'plot', 'direction', 'descends', 'message', 'mongering', 'moralism', 'good', 'quality', 'obscured']",1
6665,"['energetic', 'violent', 'movie', 'momentum', 'never', 'let']",3
6666,"['allows', 'cast', 'member', 'make', 'creative', 'contribution', 'story', 'dialogue']",3
6667,"['undoubtedly', 'play', 'well', 'european', 'market', 'mr', 'besson', 'brand', 'name', 'asia', 'm', 'shu', 'institution', 'american', 'audience', 'probably', 'find', 'familiar', 'insufficiently', 'cathartic']",1
6668,"['simultaneously', 'heartbreakingly', 'beautiful', 'exquisitely', 'sad']",2
6669,"['exclamation', 'point', 'seems', 'bit', 'glee', 'find', 'dreary', 'mess']",0
6670,"['verbally', 'flatfooted', 'emotionally', 'predictable', 'bland', 'play', 'like', 'standard', 'made', 'tv', 'movie']",2
6671,"['wow', 'jump', 'cut']",2
6672,"['way', 'seeping', 'consciousness', 'lingering', 'question', 'film', 'really', 'getting']",3
6673,"['apparently', 'writer', 'director', 'attal', 'thought', 'need', 'cast', 'movie', 'star', 'wife', 'sitting', 'around', 'drawer', 'justify', 'film']",2
6674,"['jumbled', 'fantasy', 'comedy', 'figure', 'coherent', 'game', 'plan', 'scripting', 'shooting', 'post', 'production', 'stage']",1
6675,"['neither', 'scary', 'funny', 'tremor', 'demented', 'funny', 'starship', 'trooper', 'movie', 'tough', 'take', 'long', 'paid', 'matinee', 'price']",1
6676,"['barry', 'give', 'assassin', 'disquieting', 'authority']",3
6677,"['without', 'shakespeare', 'eloquent', 'language', 'update', 'dreary', 'sluggish']",0
6678,"['wo', 'hold', 'long', 'haul', 'moment', 'finch', 'tale', 'provides', 'forgettable', 'pleasure', 'saturday', 'matinee']",3
6679,"['type', 'stunt', 'academy', 'love', 'powerful', 'political', 'message', 'stuffed', 'otherwise', 'mediocre', 'film']",2
6680,"['much', 'movie', 'charm', 'lie', 'utter', 'cuteness', 'stuart', 'margolo']",3
6681,"['garcia', 'jagger', 'turn', 'perfectly', 'executed', 'wonderfully', 'sympathetic', 'character', 'alternately', 'touching', 'funny']",3
6682,"['watching', 'junk', 'like', 'induces', 'kind', 'abstract', 'guilt', 'paying', 'due', 'good', 'book', 'unread', 'fine', 'music', 'never', 'heard']",1
6683,"['film', 'might', 'turn', 'many', 'people', 'opera', 'general', 'art', 'form', 'visceral', 'spiritual', 'wonderfully', 'vulgar', 'sublimely', 'lofty', 'emotionally', 'grand', 'life']",4
6684,"['payne', 'created', 'beautiful', 'canvas', 'nicholson', 'prof', 'best', 'brush', 'business']",4
6685,"['find', 'much', 'fascination', 'swinging']",1
6686,"['insomnia', 'loses', 'point', 'surrender', 'formulaic', 'bang', 'bang', 'shoot', 'em', 'scene', 'conclusion']",1
6687,"['affleck', 'merely', 'creates', 'outline', 'role', 'still', 'need', 'grow', 'role', 'ford', 'effortlessly', 'filled', 'authority']",2
6688,"['reign', 'fire', 'disadvantage', 'also', 'looking', 'cheap']",0
6689,"['another', 'retelling', 'alexandre', 'duma', 'classic']",2
6690,"['first', 'shocking', 'thing', 'sorority', 'boy', 'actually', 'watchable']",3
6691,"['fantastically', 'vital', 'movie', 'manages', 'invest', 'real', 'humor', 'sensuality', 'sympathy', 'story', 'two', 'adolescent', 'boy']",4
6692,"['even', 'though', 'film', 'manage', 'hit', 'mark', 'still', 'entertaining', 'watch', 'target', 'practice']",3
6693,"['film', 'best', 'appreciated', 'willing', 'endure', 'extremely', 'languorous', 'rhythm', 'waiting', 'happiness', 'ultimately', 'thoughtful', 'without', 'much', 'dramatic', 'impact']",3
6694,"['rather', 'unfocused', 'map', 'movie', 'would', 'lot', 'better', 'pared', 'plot', 'character', 'rather', 'dozen', 'subtler', 'sense', 'humor']",1
